sample_id,CTHRC1,FHL2,LDHA,P4HA1,SERPINH1,ABCA8,CA19-9,MUC16,EGFR,KRAS,TP53,SMAD4,CDH1,VIM,FN1,COL1A1,MMP9,VEGFA,HIF1A,PCNA,PROT_04773,PROT_05214,PROT_03119,PROT_00197,PROT_04607,PROT_01737,PROT_03296,PROT_00378,PROT_00461,PROT_07044,PROT_01869,PROT_06788,PROT_07859,PROT_00526,PROT_06669,PROT_06014,PROT_01764,PROT_02052,PROT_00415,PROT_08274,PROT_06218,PROT_04917,PROT_03172,PROT_04664,PROT_00089,PROT_08324,PROT_03333,PROT_02241,PROT_06178,PROT_03962,PROT_01026,PROT_00852,PROT_01860,PROT_01539,PROT_02509,PROT_02232,PROT_01974,PROT_01865,PROT_00438,PROT_05464,PROT_02946,PROT_02858,PROT_06775,PROT_08070,PROT_08027,PROT_07544,PROT_05034,PROT_01770,PROT_05756,PROT_07288,PROT_07447,PROT_08674,PROT_08056,PROT_00467,PROT_07658,PROT_03967,PROT_05348,PROT_07083,PROT_03367,PROT_02249,PROT_03304,PROT_07306,PROT_02385,PROT_07042,PROT_03836,PROT_08532,PROT_04154,PROT_02307,PROT_04273,PROT_05799,PROT_06738,PROT_02212,PROT_06990,PROT_00463,PROT_04713,PROT_02465,PROT_05805,PROT_08476,PROT_02640,PROT_02625,PROT_06450,PROT_08494,PROT_07376,PROT_04121,PROT_02124,PROT_06241,PROT_07326,PROT_00823,PROT_07072,PROT_02703,PROT_03440,PROT_06215,PROT_02069,PROT_06768,PROT_06356,PROT_07335,PROT_00256,PROT_01863,PROT_08472,PROT_01549,PROT_00863,PROT_01208,PROT_04629,PROT_05155,PROT_01227,PROT_05195,PROT_08392,PROT_06136,PROT_02339,PROT_06722,PROT_03177,PROT_05353,PROT_01920,PROT_08768,PROT_01065,PROT_04836,PROT_07741,PROT_06484,PROT_08333,PROT_05988,PROT_04918,PROT_04754,PROT_00070,PROT_07630,PROT_02404,PROT_08103,PROT_05981,PROT_00877,PROT_07972,PROT_06471,PROT_07574,PROT_04649,PROT_01864,PROT_06674,PROT_02363,PROT_05014,PROT_00432,PROT_07074,PROT_07835,PROT_02548,PROT_08575,PROT_01933,PROT_07624,PROT_02965,PROT_03197,PROT_04871,PROT_02068,PROT_07565,PROT_00766,PROT_02642,PROT_04437,PROT_01133,PROT_03889,PROT_00401,PROT_05641,PROT_05102,PROT_00319,PROT_07575,PROT_04046,PROT_02177,PROT_01704,PROT_02784,PROT_01010,PROT_01356,PROT_02295,PROT_03645,PROT_04968,PROT_08369,PROT_01351,PROT_05477,PROT_03317,PROT_02046,PROT_01870,PROT_07263,PROT_01210,PROT_02978,PROT_06407,PROT_02335,PROT_00501,PROT_06791,PROT_04876,PROT_05060,PROT_06082,PROT_05552,PROT_07450,PROT_02767,PROT_01211,PROT_00588,PROT_07444,PROT_03283,PROT_05702,PROT_01004,PROT_08776,PROT_07754,PROT_02265,PROT_02597,PROT_05274,PROT_08732,PROT_06560,PROT_07724
S0261,23.001741,27.471731,24.25867,24.881475,21.989805,17.798548,23.082165,26.872528,22.410673,22.57588,21.18293,18.237045,11.344575,25.389124,20.15227,23.173977,21.017815,23.153496,26.47389,21.353231,16.45789,17.595,17.273045,19.720715,22.839743,18.923906,20.726526,19.372435,16.67437,21.343416,22.648542,20.215801,25.931807,22.514942,18.948145,16.688198,19.719366,21.610863,19.759605,18.182266,21.297794,21.452751,21.115595,16.810314,21.45976,18.934748,19.81542,20.001032,15.74325,21.330791,22.042498,17.283783,17.71284,17.67481,24.963583,18.14067,19.908249,16.655092,18.213749,19.75855,19.681326,20.319788,21.547539,20.923582,21.889738,19.427225,21.313124,23.08383,20.636604,21.917791,20.476727,22.740532,18.335882,22.285223,22.047668,21.490786,19.377172,17.48947,21.319124,17.419361,22.56349,17.099276,20.513998,17.564934,20.291882,21.873695,17.594831,23.541336,21.266851,19.42455,19.070005,21.812592,17.791582,23.930326,21.677528,18.5124,17.583134,19.607403,20.141026,18.646217,21.520777,22.611668,19.373112,17.528065,20.09507,18.62154,22.356905,19.391813,22.067245,17.676794,19.01243,20.31615,16.29304,19.50678,18.00351,19.000933,21.066507,19.824417,21.060017,18.69441,17.785694,23.645144,17.288746,19.107187,20.764557,21.258097,18.854538,21.456854,16.320091,20.824255,19.244665,17.024544,19.458853,19.901896,21.348257,25.32474,22.191914,19.92372,24.358696,16.614546,18.200432,16.30851,20.188932,18.487427,21.001047,18.303955,22.654207,19.068665,16.620169,18.223206,19.139715,20.561998,22.42392,17.447632,18.50415,23.500772,17.296234,18.315285,20.317356,23.743929,19.919386,22.581781,17.811937,19.532644,17.53554,17.70967,21.890463,20.974176,19.245968,23.305796,18.173706,21.373549,22.911674,21.06573,19.660618,21.093311,18.764177,22.411293,21.055084,20.804289,17.864243,20.969995,19.097614,21.083555,18.921316,22.455313,20.643616,21.513504,19.543507,20.40737,19.533236,21.559853,16.963957,17.058945,18.98286,17.448128,23.679966,20.139236,20.106073,21.139215,20.797228,19.376955,20.300116,20.369675,23.883284,16.85738,19.65233,16.466963,23.5429,19.235992,25.401266,17.645172,20.950682,23.344782,18.856035,21.363575,22.931538,18.776321,16.833685,21.799135
S0262,22.498,20.26696,26.443588,19.450918,24.493114,16.414812,20.14775,23.19407,17.0957,20.181555,25.697088,21.944302,19.420736,21.943497,19.031773,19.758503,19.76438,24.387365,19.034853,22.301617,18.196833,19.013659,16.604658,18.66361,20.2444,22.191475,19.153208,17.920584,23.085936,18.627876,20.647266,20.468376,22.381529,22.873789,22.951277,18.599821,21.231178,19.48941,22.756659,18.688099,24.457855,21.946716,20.87471,16.803028,17.929853,15.6903,20.824091,21.317356,21.739588,19.443949,18.074173,21.834177,18.600334,19.731901,19.273354,22.366413,19.9025,23.073658,20.072287,19.148817,21.246813,24.039326,14.25408,19.733644,18.955671,22.40129,21.044851,18.42846,18.733799,21.612532,19.547287,20.701231,21.350058,21.616377,21.457104,20.747238,17.168598,17.558811,16.576239,22.77947,21.39123,22.080448,21.324345,21.653803,20.924395,22.045616,18.89437,18.517656,19.432034,15.04164,19.95769,19.582102,16.97014,19.289366,16.117262,17.97135,22.553469,20.946444,20.102842,19.989248,20.083185,21.641705,22.052113,14.637138,18.930721,15.485782,19.09919,18.562933,19.815937,16.668922,20.160616,20.01551,20.815023,18.068779,18.153755,20.829468,20.47959,20.512197,17.460232,21.96845,18.805944,17.85138,18.659998,18.137068,17.211039,19.712694,20.24549,21.315514,18.090761,21.149118,20.360083,17.088806,21.890068,17.62781,15.294889,20.535458,23.8022,19.950233,20.298101,18.605125,15.4333725,20.069965,19.594913,20.22917,20.542025,24.06688,16.315857,20.709606,17.408998,21.644592,21.425226,18.61148,22.476616,18.91383,21.050434,23.534088,20.986912,21.862309,16.51855,22.924007,19.133232,24.527363,21.200912,19.968163,20.905043,17.564365,20.560017,21.85095,18.974998,21.800905,19.272474,19.167814,24.338104,20.180979,21.807192,19.803316,22.588793,17.993132,23.393713,18.158361,19.54125,20.393087,20.99217,18.322046,22.210768,18.405401,23.129225,16.437763,18.349384,20.746395,24.116646,21.356081,20.003418,22.004566,19.440607,15.050345,18.571674,19.943867,16.843645,20.21227,20.973719,18.950003,19.087019,17.292828,20.710428,20.819748,17.507334,19.709042,19.396614,21.894941,21.40862,20.285307,18.811419,20.755547,19.938723,17.23824,19.44727,18.579885,20.444927,21.384937
S0263,22.571495,28.530052,25.921024,21.99442,22.677608,16.181623,22.610641,25.129673,25.229504,21.238035,22.786366,19.851025,15.032953,23.203686,25.555344,21.020863,21.13398,21.773336,24.887583,22.158722,17.340582,22.763872,21.582636,17.295734,22.395914,19.791574,17.758827,22.399776,20.249454,21.101643,20.260822,19.565329,20.248875,20.600525,21.898169,22.431856,22.060263,21.95942,22.587528,20.490496,22.03636,20.777262,20.167307,19.648108,18.56149,20.1868,17.310808,19.046791,17.022491,19.37653,20.298761,18.990046,20.670584,15.922886,21.11678,20.207952,21.317326,22.170214,19.92161,24.759754,22.298235,17.879604,20.712748,24.116154,21.047678,20.69282,20.857615,19.547636,21.479269,20.220327,19.83841,18.00745,25.069418,20.869816,20.950575,19.752073,22.75169,20.879637,20.518623,20.244268,19.875141,21.905577,19.930801,20.467838,21.22961,20.698057,15.939196,19.489557,22.060123,18.797102,21.09823,20.504755,17.715508,20.895082,16.668404,19.900326,19.486341,22.533024,21.649633,19.710468,22.32859,20.649828,20.376934,17.363056,20.226,20.604353,15.5936365,20.160164,18.59635,17.826742,17.430822,17.1225,21.49407,16.801096,19.534754,17.690138,20.387833,18.767443,21.394325,15.388098,19.801105,21.94318,20.601097,18.596159,17.08113,20.856735,18.095856,18.696781,17.271896,22.076044,21.529379,19.720709,22.177662,20.448847,19.319065,22.980572,20.850466,23.073996,19.692444,18.545576,23.335518,19.086042,23.04721,18.404991,17.783453,19.542519,18.430204,20.969965,21.432957,21.089355,20.931557,20.772451,20.727648,18.684017,12.032124,18.535078,20.765718,21.044659,21.330397,16.62778,23.309175,24.13519,18.77032,22.361237,19.08113,18.502678,24.64252,19.073032,20.192179,21.784147,20.081202,23.07703,19.275827,19.671684,21.06432,20.437237,22.49215,22.526134,19.928846,22.041805,19.381882,24.620052,18.360977,19.51981,23.632566,20.97113,21.220518,20.133276,20.107018,17.937359,22.05645,23.705002,18.482899,19.003096,17.715757,19.531553,20.406347,17.630005,20.237999,20.637922,22.403692,17.030958,18.963472,20.4182,18.466183,18.658642,22.03436,23.079998,20.951136,21.324718,19.502832,22.91103,20.259169,20.43635,19.87644,19.348255,23.464483,20.754557,21.15415,15.530182
S0264,24.771397,26.541819,24.564613,24.39124,23.896564,15.421324,21.466808,22.427517,19.574081,23.100262,22.99998,18.57068,20.601597,21.946703,21.796947,23.952621,23.684294,19.763075,22.739462,23.404984,16.855017,19.60516,19.567368,17.500053,18.58492,21.533798,24.034199,21.21183,17.707123,21.008387,18.117056,21.83895,19.05996,20.20767,24.913437,18.363153,20.420408,21.169537,21.845974,18.959911,20.910662,18.909204,17.335314,21.194424,23.143366,17.241844,16.988369,19.788538,17.78648,23.013926,17.760479,21.562033,18.744404,20.876709,18.868591,23.603916,20.192423,21.717648,22.138248,19.082388,19.599386,18.045483,17.704536,20.9178,21.68089,19.23153,22.750448,19.489452,19.120901,16.975624,19.303741,20.713516,18.097979,20.468042,18.771786,20.817026,21.447756,21.346924,19.809696,18.712181,14.307396,22.717789,18.52639,20.476105,20.947851,15.008,19.46382,23.692434,18.737501,22.266119,19.751009,20.746582,18.193632,18.542213,24.125668,20.325272,24.686943,21.89721,20.91397,19.251905,18.667425,22.008251,20.216583,19.733011,19.155886,21.384388,18.429888,23.734539,19.262909,17.072826,18.914658,18.510784,20.436092,19.298042,20.68498,20.843365,20.003479,17.756464,23.60465,18.168074,22.354662,25.727062,19.435219,19.960726,20.962252,22.37194,21.198643,21.820059,18.492197,20.421413,20.554665,21.332657,19.85271,22.843155,19.396704,21.630787,17.849857,24.746288,20.606613,14.74345,21.118572,18.205137,23.182297,19.36232,20.890564,17.769228,23.243423,17.348034,21.24028,21.245602,18.599264,23.777119,20.096533,22.839792,17.581623,21.165745,20.515131,18.797106,19.803663,20.576607,19.812393,22.35454,19.734585,15.922728,18.021685,19.069258,20.70898,21.129671,18.836071,21.795973,19.374063,17.578402,20.067389,22.321943,25.078215,21.46244,18.619036,17.867546,24.204939,20.905432,19.414888,20.361305,21.732607,21.309454,20.097256,22.930616,19.853104,18.095768,22.91695,21.449842,19.109842,22.84166,20.29727,20.626066,17.814053,19.93987,18.025887,17.972715,21.505926,21.423864,18.612923,20.723051,21.138582,18.965954,21.18629,17.396757,17.729767,20.230782,19.63706,21.464191,23.141506,20.071507,17.80245,22.353468,22.13815,19.989063,18.720325,20.104227,18.81161,18.481483
S0265,24.144262,24.095274,22.746925,25.155058,22.901186,16.864086,18.636602,27.960514,19.556677,21.83648,17.904795,17.635042,13.043722,20.871603,26.918674,22.002851,26.816446,20.786785,23.521408,21.321186,21.734629,16.557346,20.402002,18.61382,15.981948,20.412613,22.953901,18.06261,20.250414,24.284084,24.366867,21.112005,19.358997,22.220646,21.733335,18.519787,20.069368,23.381048,20.1068,19.424255,21.84058,20.90547,20.017323,24.186815,19.511547,18.016005,18.748833,18.239588,20.31931,16.38235,17.27814,19.785246,19.767626,20.245388,21.92604,23.606283,20.53405,23.582794,21.602346,19.993654,18.893364,23.07271,20.531296,20.506481,14.198951,17.847385,25.101933,19.473152,18.958035,20.117138,21.258734,23.036552,20.37382,20.557999,21.935114,21.290138,18.543,20.23272,21.944117,20.185371,16.978218,19.95995,21.109669,20.790125,16.59633,22.019081,20.942877,19.278355,17.72577,19.109753,19.661818,16.306868,20.37853,21.867527,16.917692,20.238222,20.642233,20.778063,17.498182,19.635815,20.094582,21.96282,16.137028,20.42555,19.31681,17.09738,17.362978,19.29246,17.820734,21.301855,18.549307,21.314093,20.965994,17.981035,19.990828,20.684864,20.642876,18.238884,21.34766,21.471968,19.769327,18.398325,19.248388,24.719675,20.291487,20.723269,22.592243,21.145021,17.29405,18.626236,21.124699,20.66876,20.003443,16.930813,26.206696,19.080084,16.695274,20.583677,16.638716,16.493385,21.889751,17.91494,20.109818,19.942673,22.635382,18.793596,22.044186,18.3597,19.390045,16.962555,20.770626,23.563595,18.379786,21.549889,21.952808,20.48961,19.490868,18.886755,16.42391,17.785511,21.423512,20.900234,18.654648,21.085499,21.99504,18.619688,19.23346,18.681839,17.041527,21.102034,22.042898,20.650757,20.423214,25.347506,18.944847,19.307852,20.407284,19.935154,20.61849,15.213083,17.374605,22.801582,18.012905,16.620705,21.814669,23.739044,17.101234,20.036055,19.353983,17.457151,21.372324,21.499823,18.518406,25.251646,15.555074,22.48492,23.786945,21.398436,16.950294,18.305653,18.363571,18.55967,20.469484,20.120419,20.983288,18.558973,18.393179,21.435642,19.860249,16.924656,21.019129,18.196444,17.80044,16.221903,19.661499,22.693695,17.49769,19.210152,21.751587,20.295788
S0266,25.136833,23.288221,21.041733,25.993515,23.923904,16.7335,21.121843,27.563988,22.639338,20.74136,23.658539,19.333876,17.551208,23.118135,24.586021,21.02246,20.815634,22.931025,21.48277,25.323282,22.600142,18.4952,20.32206,19.386986,19.82764,20.308653,22.314795,19.449638,20.235254,20.188824,19.33222,15.368583,19.49989,22.17387,21.238434,19.432915,20.913412,22.576952,22.080015,16.009024,20.720436,19.97038,22.215137,20.242157,18.197393,17.48899,17.544983,19.104774,19.296959,23.801378,21.574839,20.731638,19.49145,22.398836,20.14299,19.764664,18.423712,20.9765,18.867718,19.824476,19.781357,16.78774,22.553137,19.998798,19.277304,21.114557,21.421434,19.778158,19.667099,18.225588,20.191269,18.485723,23.403496,24.29388,18.76915,19.67209,21.427277,17.777264,18.068838,20.96982,20.795979,24.381811,18.997753,19.81291,23.984718,19.328655,17.749708,15.456768,17.316238,17.682732,16.174698,19.2279,20.041597,22.954876,19.101377,23.560385,18.232437,19.040863,18.386372,20.661272,22.780018,20.660904,18.885912,22.18281,20.320288,16.345272,20.049374,18.82447,21.79152,20.179543,23.45969,19.758795,20.994177,21.60795,18.182156,18.529716,22.391872,21.053385,22.320951,19.628565,13.829116,22.77018,19.364372,19.408752,20.54577,23.937523,20.133537,23.895786,18.762085,20.584642,19.750767,22.173555,24.211245,19.489937,17.90253,23.211811,20.12123,20.49594,20.156973,21.979979,20.75275,22.170227,19.855175,21.301023,20.63005,20.82865,22.05446,16.2073,19.003782,19.32008,21.418953,22.016947,22.299494,20.974348,23.119062,24.467266,19.076029,21.686592,19.8157,20.493105,18.978674,19.179361,20.857084,21.0454,18.83755,20.976843,24.751692,17.81125,23.661198,18.906803,18.850096,22.505413,18.880524,17.160786,18.487732,18.639519,18.131432,18.77179,19.034077,19.581266,21.711788,20.054855,20.557695,18.307985,20.794456,21.165724,17.764269,19.169508,21.34442,18.94533,17.647018,20.65957,19.361423,18.508148,17.818695,17.698223,18.290695,20.378199,20.398941,20.322752,22.209139,19.562265,20.822392,20.929068,17.691023,21.258013,19.98812,23.94908,18.641277,21.507391,22.04022,19.824919,16.376179,19.919563,21.471428,20.292114,20.896877,16.94892,18.58466,20.675547
S0267,25.079582,24.278637,17.258255,27.109419,23.30388,20.545755,18.323765,25.759184,24.085691,21.135601,21.284353,19.581833,13.785349,26.057917,23.86114,22.879944,25.392735,21.932673,22.413761,21.800724,19.95704,19.507952,21.427414,20.494238,16.994783,18.95349,17.97508,18.67979,20.677969,22.363874,20.323841,21.501358,18.192062,22.64283,19.62324,15.222979,17.439844,20.856867,21.282188,20.457838,21.292963,23.336582,19.349323,20.209007,18.956415,16.45399,21.018263,22.656015,19.209795,19.030916,20.266977,20.793911,20.650707,21.864052,20.175402,16.918219,22.513868,21.690205,18.985764,20.586027,20.857302,17.287184,19.678574,21.64476,22.258574,17.29761,21.29233,20.01061,22.510761,18.465548,22.316137,23.293087,19.555914,18.740128,18.390446,20.470194,22.19605,19.930935,21.643848,16.832983,18.772127,20.06994,22.314253,19.20544,21.49249,24.096153,19.148815,19.522057,16.393312,18.559008,14.648712,17.19966,25.794416,18.852615,18.810759,18.33884,19.507637,17.64679,18.371584,18.528597,20.186413,20.937815,20.698143,19.308598,19.583735,22.256847,22.217913,16.477879,18.13112,14.335397,20.541887,20.943012,23.73495,21.37217,20.32575,22.745676,22.048512,16.864693,13.026828,19.458302,20.915512,20.097591,23.954597,20.076307,18.574795,19.879892,20.185242,19.676035,17.19967,22.47346,17.2833,20.014395,18.797207,20.947433,19.513557,20.37702,20.448446,22.944923,21.568691,20.518745,21.77027,21.606995,23.487589,18.107555,21.568438,20.12568,20.002523,19.129013,21.177666,21.182024,13.765153,17.994736,16.863546,17.3442,20.0674,19.37755,18.345043,21.26073,21.23914,21.086622,21.522364,19.738651,19.566072,22.899097,21.415695,17.550528,23.369581,20.367548,20.320421,22.979633,22.684301,18.251673,20.4415,19.658194,18.396011,19.222466,19.360006,18.898607,20.106792,20.775457,20.207846,19.916405,20.495186,21.870361,21.283726,22.929852,20.475687,23.669666,22.275774,18.420979,22.550072,19.049091,23.329086,21.30781,22.094069,17.43809,18.330791,17.417215,21.934484,22.26992,22.129044,17.844818,20.169664,21.099394,19.48007,20.28789,18.25705,22.247963,16.911924,21.244421,17.129164,21.01413,21.195887,21.837517,17.607773,22.981556,17.778257,21.846209,19.938326,22.801445
S0268,25.662245,24.131752,26.766666,24.344328,23.122375,17.87165,23.549068,23.56462,20.784893,19.664625,19.471642,17.497524,11.665545,21.968771,27.027111,23.387999,25.13958,21.774733,23.201782,20.50162,17.776278,20.25836,16.913101,19.807655,15.354213,20.041885,18.106527,21.144033,19.959696,21.994364,19.15647,23.82468,22.08061,20.36095,22.197012,18.862823,17.705643,16.955866,21.525599,18.175243,18.62658,24.722992,22.468927,21.560041,20.786022,14.982091,21.313826,19.352196,18.413212,23.030422,20.875038,21.453005,19.349682,16.163519,22.259535,23.64543,23.485325,18.68826,18.499422,21.837763,20.790419,19.905107,17.467514,18.90102,16.169043,22.744396,18.756126,20.207525,20.591452,21.050642,20.722897,21.087042,21.69708,22.267794,18.752386,23.315598,19.233362,21.561932,19.714678,17.874044,21.067009,18.195509,23.733376,15.216518,19.236732,17.4503,20.15199,21.758125,18.974678,20.66257,18.454441,20.64694,24.42376,20.733639,20.222788,19.197304,19.99269,21.237362,20.465805,24.260843,19.577778,20.275293,17.924377,13.289262,18.999533,17.72643,20.085377,22.428123,21.231524,20.74471,20.119942,22.813213,21.802698,21.96264,21.538914,21.088547,24.89909,19.67181,19.921104,21.774977,22.861109,19.173477,18.673132,20.631102,22.537872,20.429909,16.489985,19.498383,18.716776,22.101192,19.292612,20.867836,20.507166,18.421488,23.253895,14.87187,22.794106,21.198587,15.870178,19.859938,20.61755,21.618746,21.240936,21.434786,18.5803,19.998808,20.733416,17.941223,20.934252,21.0233,20.102865,21.980116,18.370216,20.334328,22.242567,22.23684,20.380894,24.901257,20.882895,17.939339,19.590473,22.417873,18.661854,21.154863,21.626034,19.932692,20.579123,20.404633,19.934124,23.319447,18.730587,22.631725,22.086185,19.349102,19.584433,20.199205,21.079775,19.590889,22.223467,21.56109,18.415417,19.047943,21.514172,21.525175,23.055069,20.076029,20.760408,20.483423,16.668188,16.473154,21.219713,22.008781,22.734835,19.53694,19.927303,17.877068,19.551502,16.178757,16.086708,21.14474,20.826122,18.264938,20.583061,15.697048,19.986458,20.916409,16.790539,23.366203,15.873775,21.68817,18.844631,23.025003,23.67552,18.89666,21.086466,21.065063,18.272999,19.101141,19.379425,18.50729
S0269,26.940044,23.28935,23.749573,25.731401,21.146809,16.651096,16.894156,22.23908,21.388136,21.429434,20.430742,20.590612,16.309177,24.119946,20.973803,21.698906,23.488886,17.121132,23.059658,24.30468,16.18011,20.680445,21.910793,20.768969,22.76742,18.329046,18.89068,20.946877,20.038958,18.8182,22.908052,18.750788,21.640108,24.037981,13.673065,16.959768,17.33722,25.556677,17.040688,18.95558,21.149334,17.224878,26.35383,18.79272,17.777414,19.644215,16.745577,20.561676,21.125835,22.225178,24.34882,18.341965,18.61935,21.659704,21.582014,19.155102,16.727575,22.555666,21.08179,22.39075,17.763103,18.419947,19.732922,19.617521,17.774052,22.856247,23.774712,21.68101,24.141773,20.420525,18.778448,22.053083,20.370354,18.356665,19.959162,18.91443,19.232292,19.734661,20.088482,18.408863,19.588442,19.959343,18.492474,22.915945,21.601086,21.513731,18.616865,20.016912,17.3619,23.053368,18.890787,20.139997,15.909144,18.22575,21.207457,22.311562,19.298992,16.580225,18.558647,23.323174,20.685171,21.09402,21.7013,22.322712,20.567917,19.213566,20.81268,19.464066,21.220964,19.120056,20.425196,21.493248,19.539589,18.166544,20.560173,22.576801,21.047821,20.20012,17.268496,22.132917,18.896637,18.638319,22.03607,18.219213,17.320469,19.536488,21.85193,22.973745,19.743517,17.111042,21.32587,22.651144,18.475166,18.37751,23.082954,18.807934,22.843819,20.192162,17.56036,18.276918,20.678915,19.681213,21.65096,17.887241,20.828653,17.14888,16.65833,18.958992,18.343044,18.746195,22.406588,18.108786,18.259357,19.236383,21.41346,18.426819,20.54187,19.924084,21.057062,23.766504,21.374025,20.09275,17.20915,21.368607,19.37905,21.907349,22.425285,23.669577,24.015045,20.31714,19.105661,19.000187,18.06691,18.576128,19.669733,15.541712,21.069382,20.424501,18.394733,19.403383,19.168627,18.96042,15.29945,18.253122,19.860596,18.268358,19.096262,21.808546,22.892286,19.250256,21.430386,19.105505,19.461643,19.118147,19.458036,19.017097,19.516048,20.329857,22.678938,20.8292,18.054396,19.537363,20.425428,18.892912,25.058615,20.454657,18.369093,21.657337,20.86516,17.257336,21.531075,19.217808,19.610836,20.572243,21.624275,20.99588,21.704163,18.727764,24.668797,17.13859
S0270,21.96825,24.058777,23.823376,22.26854,27.62278,14.895675,21.579687,26.626047,21.748013,18.221844,24.976387,18.999794,16.716501,23.167654,23.667835,25.920416,23.000443,24.125723,21.417974,21.543812,20.37504,22.076485,19.383224,21.90462,18.361866,18.697077,20.83104,16.683905,22.614262,21.968748,23.314093,19.454542,15.922979,23.55342,22.051119,20.848104,18.961445,21.64902,21.5217,20.34904,18.230688,20.383919,22.046745,21.265522,17.283588,22.904278,18.583551,17.209011,20.250174,21.950294,20.085056,18.404013,18.992872,17.746544,23.658197,19.762903,21.532354,18.490414,24.002735,22.636621,20.526709,22.690752,20.633688,20.145739,18.85003,21.8929,20.09501,20.714737,19.521643,17.348576,19.633211,19.068823,19.765,23.860813,22.213709,18.690159,23.367937,21.823421,17.253008,17.979427,19.42918,16.96739,21.06022,19.658213,21.473701,18.984346,15.380739,21.994722,19.469288,19.613064,19.441612,19.53256,20.55448,19.617493,20.934427,22.340002,21.405838,21.860931,20.934155,20.38618,21.185036,20.108543,17.939566,19.645971,19.17442,20.891047,21.703558,22.708553,20.24584,22.743374,18.495245,17.892384,16.934568,17.8977,23.805206,18.658358,21.920422,19.413376,23.731081,23.196774,21.191288,20.366348,17.91929,15.899696,19.537762,20.046413,20.215973,20.200495,22.083735,22.189363,18.855562,21.973576,23.069094,18.869955,21.355764,22.656157,18.353708,23.275572,21.879168,18.414167,20.555153,19.367325,17.094246,17.472456,19.000744,15.569837,18.65814,20.192379,20.190937,19.068237,19.252373,21.582867,17.713408,18.102264,16.090473,20.179636,18.10033,19.722256,20.926203,19.469032,18.587482,22.438515,18.994251,19.704445,17.01068,21.45453,24.413076,18.710953,19.939058,22.219742,18.68093,20.817455,20.144459,22.287138,21.322697,19.054644,22.920952,20.669645,17.684303,22.334513,21.459316,19.07992,19.761911,17.908365,23.021988,20.637608,18.354057,17.887403,22.925262,16.211823,20.068945,21.829607,21.835222,22.793823,18.612436,15.138164,19.34216,19.717663,20.601954,17.230738,19.709997,21.384726,17.967178,20.383955,20.77261,20.498892,18.830051,16.966742,24.95257,17.451426,19.067636,22.154633,19.85218,17.556131,21.62791,17.404095,21.192087,17.943296,22.248348,16.181627
