record_id,source,ionizable_lipid,helper_lipid,peg_lipid,cell_line,cargo_type,CHL_mol_pct,HL_mol_pct,PEG_mol_pct,IL_mol_pct,size_nm,PDI,zeta_mV,encap_eff_pct,N_P_ratio,Frac_sp3C,MW_Da,logP,HBD,HBA,pKa,TPSA,RotBonds,AromaticRings,efficacy_binary,efficacy_class,transfection_prob
LNPDB_05020,Hassett2019,OF-02,DOPC,DMG-PEG2000,RAW264.7,mRNA,39.65,4.29,2.24,53.82,84.5,0.05,-14.3,86.5,3.07,0.469,697.7,6.42,1,3,6.68,43.6,6,0,1,Very High,0.9208
LNPDB_05021,Semple2010,FTT5,DPPC,DSPE-PEG2000,A549,mRNA,35.59,6.78,3.74,53.9,140.6,0.103,-3.7,83.2,7.94,0.85,737.6,9.35,0,3,7.58,61.4,8,1,0,Very Low,0.0516
LNPDB_05022,Miao2020,ALC-0315,DSPE,C14-PEG2000,RAW264.7,mRNA,38.88,9.72,3.93,47.46,202.0,0.368,-13.5,92.3,8.59,0.905,670.3,9.3,2,3,5.31,59.4,15,0,0,Low,0.3545
LNPDB_05023,Rosenblum2020,SM-102,DPPC,DSPE-PEG2000,HepG2,mRNA,30.4,11.54,2.91,55.14,118.2,0.346,-12.2,70.3,4.81,0.724,569.8,7.89,3,2,8.03,41.6,8,1,0,Very Low,0.1826
LNPDB_05024,Patel2017,SM-102,DSPC,DSPE-PEG2000,NIH3T3,siRNA,53.66,10.55,1.22,34.57,111.3,0.05,-17.9,90.2,7.69,0.403,687.8,6.58,1,3,5.49,40.1,15,1,0,Low,0.3819
LNPDB_05025,Jayaraman2012,DLin-MC3-DMA,DSPE,DSPE-PEG2000,RAW264.7,mRNA,32.59,11.68,1.53,54.19,137.7,0.309,0.6,76.2,4.33,0.821,719.8,6.58,0,6,6.93,68.2,9,0,0,Very Low,0.1706
LNPDB_05026,Kauffman2015,L319,DOPE,C14-PEG2000,HeLa,mRNA,33.81,6.76,2.63,56.8,157.4,0.251,-6.2,90.8,5.47,0.689,689.9,9.16,0,4,5.92,61.4,9,0,1,High,0.654
LNPDB_05027,Fenton2016,MC3,DOPC,DSPE-PEG2000,A549,mRNA,37.36,5.23,1.86,55.55,75.8,0.258,-3.9,97.6,6.88,0.636,463.3,8.28,1,3,5.6,40.3,6,0,0,Low,0.3591
LNPDB_05028,Billingsley2020,Lipid9,DSPE,DMG-PEG2000,MCF7,siRNA,47.73,10.25,3.03,38.99,238.9,0.164,-3.6,80.1,7.49,0.869,729.3,9.11,0,3,6.23,48.1,17,0,0,Low,0.3509
LNPDB_05029,Moderna2021,ALC-0315,DSPE,DSPE-PEG2000,RAW264.7,pDNA,40.09,6.31,3.84,49.76,161.0,0.24,-10.0,75.3,4.36,0.832,543.3,7.83,3,3,6.33,64.7,5,1,0,Low,0.4108
LNPDB_05030,Kulkarni2021,FTT5,DSPC,DMG-PEG2000,HeLa,mRNA,32.58,7.4,1.71,58.3,66.4,0.4,-13.2,71.6,4.55,0.715,400.0,6.32,1,5,6.77,49.0,17,0,0,Very Low,0.1821
LNPDB_05031,Kauffman2015,A2-Iso5-2DC18,DSPE,DSPE-PEG2000,RAW264.7,mRNA,47.53,12.8,1.78,37.89,74.1,0.213,9.2,93.1,7.79,0.724,584.2,7.46,2,3,6.14,67.2,7,1,0,Low,0.2695
LNPDB_05032,Fenton2016,DODAP,DOPE,DMG-PEG2000,MCF7,siRNA,44.39,10.57,1.56,43.49,232.8,0.298,-8.0,84.8,3.01,0.647,706.3,7.54,0,6,6.69,40.3,12,1,0,Low,0.3536
LNPDB_05033,Dahlman2017,BAMEA-O16B,DOPC,C14-PEG2000,RAW264.7,pDNA,43.23,8.3,2.3,46.18,136.5,0.096,-9.9,69.4,5.91,0.54,660.9,8.46,2,4,4.94,67.5,16,1,0,Low,0.4435
LNPDB_05034,Rosenblum2020,DOTAP,DSPC,DMG-PEG2000,HeLa,mRNA,44.29,7.91,2.54,45.26,83.6,0.098,18.2,70.6,6.3,0.727,599.2,10.12,2,7,7.14,71.1,6,0,1,High,0.5172
LNPDB_05035,Moderna2021,OF-02,DSPE,DMG-PEG2000,HeLa,mRNA,54.37,11.86,2.52,31.25,102.4,0.24,-10.1,52.2,6.85,0.616,702.7,9.38,1,5,6.73,48.8,11,2,0,Very Low,0.2212
LNPDB_05036,Rosenblum2020,BAMEA-O16B,DPPC,DMG-PEG2000,HeLa,mRNA,53.11,10.64,3.22,33.04,125.4,0.272,-6.4,86.1,10.79,0.656,550.8,9.06,1,6,6.52,94.6,15,1,0,Very Low,0.0949
LNPDB_05037,Fenton2016,L319,DOPC,DSPE-PEG2000,MCF7,pDNA,35.88,6.36,2.81,54.95,130.6,0.186,-11.6,72.6,10.78,0.537,664.6,9.41,0,2,6.18,71.2,7,2,0,Very Low,0.0937
LNPDB_05038,Hassett2019,C12-200,DSPE,DMG-PEG2000,NIH3T3,siRNA,49.74,4.16,2.45,43.65,150.8,0.103,4.2,76.7,6.43,0.466,743.4,9.1,3,2,6.24,57.4,13,1,0,Very Low,0.1954
LNPDB_05039,Semple2010,cKK-E12,DPPC,DSPE-PEG2000,Huh7,mRNA,42.3,15.65,2.53,39.52,107.5,0.4,-9.5,91.5,6.35,0.876,829.8,8.91,0,3,8.25,50.2,15,0,0,Very Low,0.1594
LNPDB_05040,Moderna2021,BAMEA-O16B,DSPC,C14-PEG2000,HeLa,mRNA,42.99,6.33,2.57,48.1,108.8,0.116,-1.7,78.2,6.27,0.651,664.2,8.89,0,2,6.51,82.3,8,2,1,High,0.6573
LNPDB_05041,Hassett2019,DLin-MC3-DMA,DOPE,DMG-PEG2000,NIH3T3,mRNA,29.85,11.58,2.45,56.12,89.7,0.209,1.9,97.4,6.63,0.694,709.4,6.54,1,6,4.5,58.8,14,0,0,Very Low,0.1591
LNPDB_05042,Kauffman2015,MC3,DSPE,C14-PEG2000,RAW264.7,siRNA,38.98,14.53,1.96,44.53,75.7,0.109,-1.1,83.0,10.36,0.913,597.1,8.71,3,3,5.95,38.9,8,0,1,Very High,0.8374
LNPDB_05043,Dahlman2017,OF-02,DSPC,DMG-PEG2000,A549,mRNA,35.12,10.44,1.54,52.9,74.6,0.4,-13.5,83.2,4.71,0.908,603.8,9.37,1,5,7.08,72.3,10,1,0,Low,0.2945
LNPDB_05044,Jayaraman2012,MC3,DSPE,C14-PEG2000,HepG2,pDNA,44.97,8.2,2.61,44.22,95.8,0.05,2.4,77.7,5.93,0.803,733.3,7.95,0,4,6.28,84.4,13,1,1,Very High,0.8617
LNPDB_05045,Miao2020,MC3,DOPE,DMG-PEG2000,HeLa,mRNA,46.43,5.72,2.1,45.75,110.9,0.05,-1.9,90.2,6.82,0.95,735.6,9.09,1,5,6.74,58.7,15,0,0,Very Low,0.1336
LNPDB_05046,Rosenblum2020,DODAP,DOPC,C14-PEG2000,HUVEC,siRNA,28.66,5.91,3.04,62.4,64.6,0.13,-4.7,75.5,10.94,0.541,420.1,7.28,2,3,5.8,52.8,5,1,0,Very Low,0.1972
LNPDB_05047,Miao2020,L319,DOPE,DMG-PEG2000,A549,mRNA,39.87,11.13,2.56,46.44,184.8,0.4,-3.6,69.3,2.99,0.579,686.6,11.92,1,4,6.02,83.4,12,1,0,Very Low,0.2422
LNPDB_05048,Moderna2021,SM-102,DPPC,C14-PEG2000,MCF7,mRNA,46.73,14.35,2.51,36.4,81.2,0.13,-17.0,91.6,2.0,0.353,729.0,6.9,1,3,5.62,48.5,5,0,0,Low,0.2888
LNPDB_05049,Maier2013,OF-02,DSPE,DMG-PEG2000,RAW264.7,mRNA,38.88,8.81,3.29,49.02,77.3,0.255,10.9,77.4,7.33,0.819,629.5,5.38,2,6,5.95,45.4,19,0,0,Low,0.4823
LNPDB_05050,Sabnis2018,L319,DSPC,DSPE-PEG2000,Huh7,saRNA,44.37,8.33,1.38,45.92,99.2,0.363,6.6,79.9,4.91,0.476,665.8,9.45,0,3,7.08,67.2,18,2,0,Very Low,0.2474
LNPDB_05051,Moderna2021,cKK-E12,DPPC,DSPE-PEG2000,NIH3T3,saRNA,42.11,12.09,3.92,41.89,50.0,0.157,4.7,90.6,4.4,0.54,533.0,6.06,3,5,7.09,57.0,6,1,1,High,0.5264
LNPDB_05052,Semple2010,Lipid5,DPPC,C14-PEG2000,A549,pDNA,42.05,7.94,0.75,49.26,111.5,0.19,-6.5,78.3,5.39,0.314,592.6,8.42,0,2,5.32,52.8,18,1,1,High,0.5955
LNPDB_05053,Hassett2019,cKK-E12,DOPE,DSPE-PEG2000,RAW264.7,siRNA,38.37,10.82,3.66,47.14,74.3,0.084,-4.8,60.5,5.53,0.546,892.3,6.82,1,3,6.1,61.6,11,1,0,Low,0.4659
LNPDB_05054,Jayaraman2012,L319,DOPE,C14-PEG2000,HUVEC,siRNA,32.7,10.13,2.66,54.51,56.2,0.092,3.0,92.9,3.98,0.468,856.5,8.53,0,5,5.89,54.3,19,1,1,High,0.683
LNPDB_05055,Moderna2021,DOTAP,DOPC,DMG-PEG2000,NIH3T3,mRNA,33.27,8.77,2.08,55.88,104.4,0.293,-2.7,69.1,5.24,0.692,712.2,6.75,0,3,6.53,64.8,9,1,0,Very Low,0.2029
LNPDB_05056,Dahlman2017,OF-02,DOPE,C14-PEG2000,Huh7,siRNA,44.26,9.95,1.32,44.47,104.4,0.267,-13.2,93.3,6.6,0.739,555.5,5.71,1,6,6.39,67.1,12,0,1,Very High,0.8762
LNPDB_05057,Rosenblum2020,A2-Iso5-2DC18,DOPC,DSPE-PEG2000,RAW264.7,siRNA,40.12,15.29,2.02,42.57,179.2,0.05,-14.5,83.6,9.4,0.599,494.4,8.9,0,3,6.43,83.8,13,1,1,High,0.7493
LNPDB_05058,Kauffman2015,Lipid5,DSPE,C14-PEG2000,HeLa,pDNA,39.17,11.81,2.37,46.65,105.5,0.4,-15.6,95.6,8.96,0.715,627.3,9.89,1,6,6.2,58.7,10,0,1,High,0.5649
LNPDB_05059,Kulkarni2021,OF-02,DPPC,DSPE-PEG2000,RAW264.7,pDNA,37.46,13.28,2.66,46.61,105.3,0.158,-12.5,83.2,7.42,0.726,649.9,7.5,1,7,5.77,93.4,18,1,1,High,0.6288
LNPDB_05060,Hassett2019,A2-Iso5-2DC18,DOPC,DSPE-PEG2000,HUVEC,mRNA,38.17,7.24,3.66,50.93,101.2,0.066,-10.9,90.6,4.45,0.593,702.4,9.79,1,6,6.39,32.1,11,0,1,Very High,0.798
LNPDB_05061,Jayaraman2012,MC3,DOPE,DMG-PEG2000,MCF7,pDNA,46.28,13.29,2.56,37.87,50.0,0.173,-5.2,76.2,4.14,0.601,571.2,10.63,3,6,5.92,30.7,9,1,0,Very Low,0.1052
LNPDB_05062,Billingsley2020,DOTAP,DSPE,DMG-PEG2000,HeLa,mRNA,37.99,11.92,2.76,47.34,102.3,0.209,5.6,80.3,7.55,0.375,559.9,7.58,1,6,6.0,82.4,6,2,0,Low,0.356
LNPDB_05063,Kulkarni2021,OF-02,DOPC,C14-PEG2000,RAW264.7,mRNA,31.95,5.5,2.78,59.77,98.6,0.205,-9.7,77.1,7.59,0.686,696.4,9.24,2,2,5.26,69.0,13,0,0,Very Low,0.0298
LNPDB_05064,Hassett2019,Lipid5,DOPE,DSPE-PEG2000,RAW264.7,siRNA,44.46,11.62,2.24,41.68,95.8,0.375,0.7,61.4,8.26,0.303,544.6,7.94,2,5,7.38,58.2,12,1,0,Low,0.3605
LNPDB_05065,Moderna2021,A2-Iso5-2DC18,DOPE,C14-PEG2000,NIH3T3,pDNA,38.77,8.46,2.35,50.42,77.9,0.087,-5.4,90.5,5.82,0.859,592.3,6.69,3,2,7.02,58.8,10,1,1,High,0.7321
LNPDB_05066,Semple2010,C12-200,DSPC,DMG-PEG2000,HUVEC,siRNA,40.19,5.36,2.41,52.03,118.5,0.277,-8.4,92.5,16.25,0.313,552.2,10.76,1,6,6.19,54.5,17,0,0,Very Low,0.2478
LNPDB_05067,Kauffman2015,DOTAP,DPPC,DMG-PEG2000,RAW264.7,siRNA,49.65,10.39,3.0,36.96,74.6,0.05,-1.2,82.8,5.46,0.48,632.1,6.34,2,4,5.88,32.7,9,0,0,Low,0.3694
LNPDB_05068,BioNTech2021,BAMEA-O16B,DPPC,C14-PEG2000,Huh7,mRNA,39.88,11.62,1.77,46.74,123.6,0.109,-7.0,86.9,6.51,0.71,685.8,6.88,0,2,6.55,91.8,18,0,1,High,0.7233
LNPDB_05069,Hassett2019,DLin-MC3-DMA,DSPE,C14-PEG2000,RAW264.7,mRNA,41.74,10.45,2.09,45.72,112.4,0.276,-3.4,78.2,4.4,0.56,612.2,8.85,3,2,7.65,62.7,10,0,1,High,0.7292
LNPDB_05070,Billingsley2020,cKK-E12,DOPE,C14-PEG2000,RAW264.7,mRNA,32.93,9.67,2.79,54.62,152.3,0.4,-22.7,86.0,8.55,0.816,768.4,7.81,3,7,7.85,59.6,7,1,0,Very Low,0.1145
LNPDB_05071,Patel2017,FTT5,DPPC,DSPE-PEG2000,Huh7,mRNA,38.68,9.01,1.64,50.67,87.0,0.067,-8.0,64.6,8.11,0.674,672.4,9.97,1,7,5.81,71.8,14,1,1,High,0.6516
LNPDB_05072,Miao2020,DODAP,DOPE,DSPE-PEG2000,MCF7,mRNA,43.66,17.4,2.59,36.35,149.4,0.174,-1.2,63.5,7.38,0.477,654.3,8.91,3,2,6.1,47.9,9,2,0,Very Low,0.1921
LNPDB_05073,Maier2013,BAMEA-O16B,DOPE,DMG-PEG2000,HepG2,mRNA,30.92,6.51,2.08,60.49,106.6,0.05,2.6,91.5,4.1,0.935,633.6,7.71,0,6,7.05,55.5,13,2,0,Low,0.3381
LNPDB_05074,Maier2013,A2-Iso5-2DC18,DOPE,DMG-PEG2000,HepG2,mRNA,41.21,12.62,2.9,43.27,97.8,0.05,4.8,91.1,10.74,0.53,526.8,9.16,2,7,6.15,55.1,6,1,1,Very High,0.8503
LNPDB_05075,Billingsley2020,MC3,DOPC,C14-PEG2000,NIH3T3,siRNA,40.6,10.05,3.6,45.75,77.4,0.05,6.8,92.0,8.87,0.71,703.4,8.69,1,2,6.35,73.4,12,1,1,Very High,0.754
LNPDB_05076,Jayaraman2012,C12-200,DOPC,DSPE-PEG2000,Huh7,saRNA,40.25,7.44,2.06,50.25,112.6,0.345,-0.6,69.1,11.29,0.629,584.3,8.07,3,2,6.12,61.4,8,2,1,Very High,0.7837
LNPDB_05077,BioNTech2021,DODAP,DOPC,C14-PEG2000,HeLa,siRNA,46.22,9.85,3.11,40.82,86.7,0.204,-0.2,89.1,4.77,0.627,686.2,7.93,3,2,6.61,47.6,18,1,0,Low,0.4635
LNPDB_05078,Billingsley2020,Lipid5,DOPC,DSPE-PEG2000,HeLa,siRNA,42.01,5.82,2.66,49.51,99.2,0.109,-9.1,81.5,5.51,0.609,538.6,8.19,1,7,8.4,46.2,13,0,0,Low,0.4809
LNPDB_05079,Semple2010,SM-102,DSPC,DMG-PEG2000,HepG2,pDNA,48.87,8.21,2.19,40.73,126.3,0.08,-1.8,84.3,5.69,0.676,643.5,7.54,2,2,6.99,47.8,14,1,1,High,0.577
LNPDB_05080,Kauffman2015,DOTAP,DSPE,C14-PEG2000,Huh7,pDNA,34.04,9.86,2.51,53.6,99.1,0.257,4.2,59.1,3.83,0.3,657.1,8.24,0,5,6.43,67.0,11,2,1,High,0.7369
LNPDB_05081,Sabnis2018,OF-02,DSPE,DSPE-PEG2000,RAW264.7,pDNA,40.82,5.35,3.54,50.3,110.0,0.217,10.1,81.1,5.89,0.589,567.1,9.05,1,4,7.3,55.9,5,1,0,Very Low,0.1842
LNPDB_05082,Billingsley2020,DOTAP,DSPC,C14-PEG2000,HUVEC,mRNA,40.51,11.52,2.36,45.61,157.5,0.288,-12.4,86.0,4.3,0.639,670.3,7.82,0,7,5.95,87.5,19,1,1,High,0.6148
LNPDB_05083,Hassett2019,DLin-MC3-DMA,DSPC,C14-PEG2000,RAW264.7,mRNA,33.58,7.11,3.55,55.76,118.4,0.195,-7.5,88.3,6.14,0.309,625.3,10.4,0,2,6.2,78.1,18,0,1,High,0.5971
LNPDB_05084,Dahlman2017,A2-Iso5-2DC18,DOPE,DMG-PEG2000,RAW264.7,siRNA,45.74,5.64,2.4,46.21,81.6,0.119,-1.9,93.3,7.0,0.449,476.1,6.87,2,6,7.8,78.1,5,0,0,Low,0.3509
LNPDB_05085,BioNTech2021,SM-102,DPPC,DMG-PEG2000,HeLa,pDNA,53.95,6.76,1.37,37.92,88.5,0.272,-4.8,86.8,6.19,0.443,594.9,6.62,0,2,5.57,44.4,17,1,0,Very Low,0.0659
LNPDB_05086,BioNTech2021,BAMEA-O16B,DSPC,DMG-PEG2000,NIH3T3,siRNA,39.9,16.53,2.38,41.19,104.3,0.05,-16.8,92.2,4.02,0.564,665.9,6.47,0,5,7.07,79.3,7,2,1,High,0.6262
LNPDB_05087,Sabnis2018,ALC-0315,DOPE,C14-PEG2000,A549,siRNA,43.03,4.07,1.31,51.6,189.0,0.221,1.7,78.3,8.72,0.62,464.3,8.29,0,3,7.39,51.0,19,1,0,Very Low,0.0457
LNPDB_05088,Miao2020,C12-200,DPPC,DSPE-PEG2000,HeLa,siRNA,40.51,11.31,2.25,45.94,67.0,0.304,-10.8,82.7,7.47,0.617,756.4,6.18,3,2,6.19,52.4,17,1,1,High,0.7052
LNPDB_05089,Kauffman2015,MC3,DOPE,DSPE-PEG2000,HepG2,siRNA,35.72,7.75,2.22,54.32,105.9,0.121,-8.5,77.8,4.12,0.737,749.6,8.59,3,6,5.41,51.7,17,1,0,Low,0.4469
LNPDB_05090,Billingsley2020,cKK-E12,DSPC,C14-PEG2000,MCF7,mRNA,29.08,8.95,3.95,58.02,150.6,0.354,-17.1,82.5,6.18,0.336,762.1,5.74,3,5,5.63,83.5,17,0,0,Very Low,0.0783
LNPDB_05091,Rosenblum2020,FTT5,DOPC,DMG-PEG2000,A549,saRNA,35.77,11.81,3.79,48.64,120.2,0.141,-19.1,98.2,7.77,0.605,631.3,8.19,1,5,6.92,67.6,6,1,0,Low,0.4496
LNPDB_05092,Maier2013,OF-02,DSPC,DMG-PEG2000,Huh7,mRNA,31.65,11.66,2.57,54.12,96.1,0.18,-0.3,86.7,5.21,0.368,556.0,6.2,2,7,7.83,82.7,11,0,1,High,0.6169
LNPDB_05093,Kulkarni2021,BAMEA-O16B,DPPC,C14-PEG2000,MCF7,siRNA,50.22,7.96,3.47,38.35,59.7,0.15,-15.7,94.3,4.47,0.898,778.4,9.63,2,7,4.97,52.0,14,2,0,Very Low,0.0241
LNPDB_05094,BioNTech2021,L319,DOPE,DMG-PEG2000,A549,pDNA,39.31,5.93,2.18,52.58,157.4,0.27,-6.6,75.2,4.07,0.642,736.8,6.82,2,4,6.42,48.1,14,0,0,Low,0.4085
LNPDB_05095,Maier2013,DLin-MC3-DMA,DPPC,DSPE-PEG2000,Huh7,pDNA,37.92,11.87,1.36,48.85,86.8,0.08,-0.2,85.0,6.47,0.695,775.1,4.0,3,3,6.84,63.1,15,1,1,High,0.6625
LNPDB_05096,Maier2013,cKK-E12,DOPE,C14-PEG2000,RAW264.7,siRNA,45.33,11.66,2.92,40.09,75.1,0.23,-0.1,79.2,8.3,0.676,643.6,8.48,3,5,7.6,43.8,18,1,0,Low,0.472
LNPDB_05097,Moderna2021,OF-02,DPPC,C14-PEG2000,HUVEC,siRNA,33.27,9.15,2.79,54.8,107.8,0.126,-17.9,69.6,6.4,0.869,655.1,10.27,3,7,6.31,46.5,10,0,0,Low,0.4586
LNPDB_05098,Fenton2016,MC3,DOPC,C14-PEG2000,MCF7,siRNA,35.4,11.33,1.75,51.53,153.4,0.285,0.1,96.6,8.69,0.723,555.5,9.7,2,3,5.53,66.8,7,0,1,High,0.7203
LNPDB_05099,Rosenblum2020,BAMEA-O16B,DOPC,DSPE-PEG2000,Huh7,pDNA,40.41,8.66,1.79,49.14,112.9,0.207,-12.5,91.2,4.69,0.581,589.1,6.13,2,7,7.52,84.0,13,1,1,Very High,0.9025
LNPDB_05100,Maier2013,OF-02,DOPE,C14-PEG2000,HeLa,siRNA,46.17,7.52,3.25,43.06,89.6,0.291,4.1,98.3,6.87,0.3,624.9,8.69,3,5,5.83,71.8,15,2,0,Very Low,0.1703
LNPDB_05101,Semple2010,cKK-E12,DOPC,C14-PEG2000,HepG2,mRNA,43.01,10.01,1.15,45.82,107.7,0.25,2.8,50.0,8.22,0.364,507.8,11.45,3,3,6.8,45.3,14,2,1,High,0.562
LNPDB_05102,Jayaraman2012,ALC-0315,DSPE,DSPE-PEG2000,NIH3T3,mRNA,41.49,11.56,2.95,44.01,103.6,0.205,-7.6,60.9,7.94,0.677,638.6,5.18,1,5,7.18,50.3,15,1,0,Low,0.2866
LNPDB_05103,Billingsley2020,FTT5,DSPE,DSPE-PEG2000,MCF7,mRNA,40.47,10.93,2.25,46.36,86.9,0.298,-2.8,92.0,4.66,0.656,568.2,8.3,3,3,7.2,28.1,15,2,1,Very High,0.8065
LNPDB_05104,Kauffman2015,FTT5,DSPE,DSPE-PEG2000,NIH3T3,siRNA,42.4,11.53,2.95,43.12,102.0,0.085,-10.8,93.7,5.04,0.879,715.9,6.9,1,4,4.71,55.9,10,2,1,Very High,0.7574
LNPDB_05105,Sabnis2018,BAMEA-O16B,DOPC,DSPE-PEG2000,HepG2,saRNA,41.21,7.72,3.29,47.78,78.1,0.231,-0.5,75.5,3.71,0.626,693.5,8.5,2,3,6.97,68.1,5,0,1,High,0.7175
LNPDB_05106,Jayaraman2012,DOTAP,DOPE,C14-PEG2000,NIH3T3,siRNA,33.82,14.75,1.8,49.63,74.3,0.107,-1.7,77.8,6.54,0.559,665.5,10.33,0,5,6.56,59.3,7,1,0,Low,0.4311
LNPDB_05107,Fenton2016,BAMEA-O16B,DPPC,DMG-PEG2000,HeLa,saRNA,40.28,8.97,1.59,49.16,118.0,0.231,-6.7,86.7,4.86,0.565,782.2,5.81,1,6,7.53,68.3,8,0,0,Low,0.3674
LNPDB_05108,BioNTech2021,DLin-MC3-DMA,DSPC,DSPE-PEG2000,A549,saRNA,33.56,9.64,3.67,53.13,88.8,0.168,9.1,95.0,12.83,0.436,658.5,5.8,3,4,6.21,80.7,19,1,1,High,0.5762
LNPDB_05109,Patel2017,cKK-E12,DSPE,DSPE-PEG2000,MCF7,pDNA,40.49,6.04,2.45,51.02,99.2,0.053,-19.1,78.3,9.07,0.692,854.4,8.28,2,2,6.57,62.2,9,2,1,High,0.7268
LNPDB_05110,Fenton2016,Lipid9,DSPE,C14-PEG2000,NIH3T3,saRNA,37.12,9.42,2.76,50.7,79.3,0.077,-7.6,90.3,4.59,0.365,605.7,7.96,3,5,4.56,45.9,7,0,1,High,0.5799
LNPDB_05111,Moderna2021,DODAP,DSPE,C14-PEG2000,MCF7,mRNA,55.0,11.6,3.23,30.17,84.4,0.134,-9.9,69.2,4.9,0.893,620.9,7.92,2,4,7.53,63.9,15,0,0,Very Low,0.024
LNPDB_05112,Billingsley2020,FTT5,DPPC,C14-PEG2000,MCF7,siRNA,39.76,12.29,1.73,46.22,86.5,0.152,-11.7,87.5,9.61,0.791,417.1,8.28,2,7,6.67,43.2,11,0,1,Very High,0.9171
LNPDB_05113,Maier2013,OF-02,DSPC,C14-PEG2000,HeLa,saRNA,31.57,14.69,3.22,50.52,83.8,0.05,-7.9,97.3,8.51,0.407,603.5,10.87,3,6,5.94,59.5,15,0,1,High,0.5435
LNPDB_05114,Kauffman2015,DLin-MC3-DMA,DOPC,C14-PEG2000,Huh7,siRNA,39.19,11.56,3.01,46.23,88.4,0.103,-19.6,78.3,6.01,0.517,606.0,8.0,3,2,6.12,65.1,5,1,0,Low,0.4857
LNPDB_05115,Rosenblum2020,DODAP,DSPE,DMG-PEG2000,HepG2,siRNA,43.12,10.83,3.68,42.38,106.1,0.091,-18.0,91.7,5.39,0.631,638.4,8.03,0,3,6.31,64.2,16,2,1,Very High,0.7523
LNPDB_05116,Billingsley2020,Lipid5,DSPC,DMG-PEG2000,HepG2,siRNA,50.04,8.66,3.66,37.64,151.7,0.05,-5.9,66.1,3.22,0.443,466.4,5.31,3,6,6.23,83.2,18,0,0,Very Low,0.1189
LNPDB_05117,BioNTech2021,L319,DOPC,C14-PEG2000,NIH3T3,siRNA,36.46,8.01,2.55,52.97,125.6,0.05,-6.2,86.1,5.8,0.893,577.6,8.68,0,3,7.69,68.7,10,0,1,Very High,0.8689
LNPDB_05118,Moderna2021,FTT5,DOPE,C14-PEG2000,RAW264.7,siRNA,30.51,12.91,3.1,53.48,90.5,0.188,-6.0,67.6,5.4,0.522,632.3,5.96,3,5,7.75,58.7,10,2,0,Very Low,0.1048
LNPDB_05119,Billingsley2020,A2-Iso5-2DC18,DSPC,DMG-PEG2000,A549,mRNA,44.9,12.85,2.54,39.71,82.7,0.19,-21.1,52.4,5.32,0.658,762.1,7.03,3,2,7.0,58.8,12,2,0,Low,0.321
LNPDB_05120,Billingsley2020,cKK-E12,DSPE,C14-PEG2000,NIH3T3,siRNA,31.72,6.77,2.62,58.9,58.6,0.05,-12.2,98.7,7.86,0.559,601.5,7.71,2,4,7.47,56.4,5,2,0,Very Low,0.0783
LNPDB_05121,Patel2017,cKK-E12,DOPC,C14-PEG2000,HepG2,saRNA,37.38,12.17,1.6,48.85,81.7,0.247,-5.6,85.2,3.06,0.647,524.9,7.6,3,6,7.23,70.3,6,2,1,Very High,0.7651
LNPDB_05122,Patel2017,DODAP,DSPE,C14-PEG2000,MCF7,mRNA,38.45,11.95,2.32,47.27,71.9,0.213,-21.0,81.2,8.82,0.648,567.9,7.97,1,4,6.74,88.2,18,0,1,Very High,0.7895
LNPDB_05123,BioNTech2021,DOTAP,DSPE,DSPE-PEG2000,MCF7,mRNA,39.58,6.66,1.06,52.7,101.6,0.052,-12.2,79.0,4.23,0.767,607.5,7.16,2,6,5.85,46.2,16,0,1,Very High,0.7848
LNPDB_05124,BioNTech2021,Lipid5,DPPC,DSPE-PEG2000,HeLa,mRNA,44.13,11.62,2.39,41.85,165.0,0.346,-1.6,95.8,5.03,0.378,801.3,9.15,0,5,7.43,52.3,8,2,0,Very Low,0.1784
LNPDB_05125,Hassett2019,DODAP,DSPC,DMG-PEG2000,NIH3T3,siRNA,35.9,6.85,3.56,53.69,88.8,0.15,-4.8,85.7,6.31,0.721,819.3,8.5,1,2,6.41,57.0,18,0,0,Low,0.3418
LNPDB_05126,Billingsley2020,C12-200,DOPE,DSPE-PEG2000,A549,siRNA,38.36,3.0,3.12,55.52,64.7,0.221,-0.3,78.2,10.22,0.615,866.7,6.28,1,7,6.71,61.9,5,1,0,Very Low,0.1696
LNPDB_05127,Hassett2019,DOTAP,DSPC,C14-PEG2000,HUVEC,pDNA,39.91,9.52,2.59,47.98,94.3,0.05,-3.2,87.3,7.87,0.536,575.0,10.57,2,7,5.09,94.4,5,2,1,High,0.6928
LNPDB_05128,Billingsley2020,OF-02,DPPC,DSPE-PEG2000,MCF7,pDNA,40.9,10.77,2.34,45.99,87.6,0.244,-13.4,81.5,7.66,0.404,543.6,7.04,1,5,8.08,57.8,5,1,1,High,0.5747
LNPDB_05129,Billingsley2020,DODAP,DOPC,C14-PEG2000,Huh7,pDNA,40.59,9.65,2.07,47.69,146.0,0.094,-6.7,94.3,9.34,0.666,596.6,8.57,1,3,6.29,72.7,16,1,1,Very High,0.8922
LNPDB_05130,Hassett2019,Lipid5,DSPE,DSPE-PEG2000,RAW264.7,pDNA,42.62,18.6,1.77,37.02,56.8,0.21,-2.7,79.6,4.92,0.58,612.0,7.7,3,4,7.55,44.0,17,0,0,Very Low,0.139
