record_id,source,ionizable_lipid,helper_lipid,peg_lipid,cargo_type,cell_line,IL_mol_pct,CHL_mol_pct,HL_mol_pct,PEG_mol_pct,MW_gmol,LogP,HBD,HBA,RotBonds,TPSA,Frac_sp3C,N_rings,N_arom_rings,pKa_head,size_nm,PDI,zeta_mV,encap_eff_pct,transfection_prob,efficacy_class,efficacy_binary
LNP_02466,Hajj2019,DLin-MC3-DMA,DPPC,PEG1000-DMG,saRNA,Jurkat,15.32,54.1,29.28,1.3,744.9,9.907,3.0,8.0,13.0,24.12,0.5363,3.0,0.0,7.22,139.0,0.2668,15.2,73.6,0.3973,Medium,0
LNP_02467,Patel2017,IM-23,DSPE,PEG1000-DMG,siRNA,RAW264.7,31.71,51.3,14.3,2.69,865.2,7.516,3.0,4.0,14.0,54.95,0.5926,1.0,1.0,5.14,230.4,0.1759,1.8,91.7,0.2727,Low,0
LNP_02468,Patel2017,OF-02,DSPC,PEG2000-DMG,siRNA,Huh7,40.08,41.61,15.02,3.28,609.5,7.014,0.0,2.0,18.0,60.82,0.7386,3.0,1.0,7.64,118.6,0.0992,-18.4,88.6,0.2137,Low,0
LNP_02469,Sabnis2018,A18-Iso5-2DC18,DPPC,PEG1000-DMG,mRNA,A549,47.85,25.46,24.25,2.44,853.9,10.544,3.0,8.0,7.0,37.43,0.4508,2.0,1.0,6.14,114.6,0.1637,-22.9,80.9,0.1112,Low,0
LNP_02470,Jayaraman2012,L319,DPPC,PEG2000-DSG,saRNA,MCF7,47.12,35.03,15.59,2.25,628.8,10.909,1.0,4.0,16.0,48.7,0.3908,0.0,1.0,5.73,106.4,0.0916,-20.1,84.9,0.2735,Low,0
LNP_02471,Sabnis2018,DODAP,DOPE,PEG2000-DMG,mRNA,PC3,31.69,39.6,26.78,1.94,723.1,5.21,1.0,7.0,23.0,50.12,0.5435,3.0,0.0,7.11,136.8,0.0871,4.2,85.5,0.5676,Medium,1
LNP_02472,Jayaraman2012,A18-Iso5-2DC18,DSPC,PEG2000-DMG,pDNA,HeLa,16.83,62.92,18.94,1.31,767.4,9.173,3.0,9.0,16.0,49.58,0.5995,2.0,0.0,6.41,118.7,0.2174,16.8,64.7,0.054,Low,0
LNP_02473,Dahlman2017,L319,DOPE,PEG2000-DSPE,mRNA,Jurkat,28.03,49.71,20.6,1.66,811.9,9.29,4.0,8.0,19.0,52.41,0.4543,3.0,2.0,6.97,88.3,0.0925,-11.7,87.7,0.5378,Medium,1
LNP_02474,Miao2020,IM-23,DSPC,PEG2000-DSG,siRNA,Huh7,39.62,44.27,14.29,1.82,765.5,7.011,2.0,4.0,22.0,82.99,0.6188,0.0,1.0,6.41,96.8,0.1237,-12.9,93.4,0.3038,Low,0
LNP_02475,Miao2020,DLin-MC3-DMA,DSPC,PEG2000-DSG,pDNA,Huh7,26.2,60.0,11.2,2.61,742.9,12.235,4.0,3.0,15.0,38.19,0.6295,1.0,1.0,6.11,61.6,0.1076,6.7,68.6,0.257,Low,0
LNP_02476,Hassett2019,OF-02,DOPE,PEG2000-DSPE,siRNA,HeLa,19.51,54.11,25.52,0.86,768.9,8.267,4.0,9.0,23.0,40.43,0.6774,3.0,0.0,5.22,82.1,0.1027,31.3,73.4,0.9247,High,1
LNP_02477,Fenton2016,L319,DOPC,PEG1000-DMG,siRNA,HEK293,34.13,41.28,23.53,1.07,570.1,6.974,3.0,4.0,24.0,51.07,0.5377,3.0,1.0,6.42,93.6,0.0891,-49.9,83.7,0.6524,Medium,1
LNP_02478,Fenton2016,DOTAP,DPPC,PEG1000-DMG,pDNA,MCF7,42.16,40.72,15.72,1.4,644.4,10.451,0.0,5.0,14.0,31.74,0.4975,3.0,2.0,6.27,189.5,0.1192,-23.6,93.4,0.709,High,1
LNP_02479,Dahlman2017,SM-102,DSPC,PEG2000-DSG,pDNA,HEK293,39.78,44.15,14.72,1.34,802.6,14.069,1.0,5.0,15.0,33.77,0.4071,2.0,0.0,7.3,99.5,0.1289,-18.2,87.9,0.7974,High,1
LNP_02480,Maier2013,DODMA,DOPC,PEG2000-DSPE,siRNA,MCF7,31.46,52.24,13.89,2.41,677.2,11.147,2.0,8.0,10.0,73.2,0.4292,3.0,2.0,7.78,130.5,0.1757,-1.8,52.0,0.05,Low,0
LNP_02481,Sabnis2018,DODAP,DOPE,PEG1000-DMG,siRNA,HEK293,46.88,29.93,22.23,0.96,625.6,12.036,4.0,9.0,13.0,88.68,0.4017,0.0,0.0,5.44,229.0,0.2309,2.3,74.0,0.1749,Low,0
LNP_02482,Jayaraman2012,OF-02,DOPC,PEG1000-DMG,saRNA,HEK293,20.07,58.13,18.6,3.2,617.5,9.667,4.0,2.0,10.0,45.77,0.5964,0.0,0.0,7.87,141.9,0.122,-26.9,97.6,0.7184,High,1
LNP_02483,Kauffman2015,DODAP,DOPE,PEG1000-DMG,pDNA,Jurkat,28.6,51.92,18.11,1.38,566.5,10.644,4.0,2.0,12.0,66.57,0.4421,1.0,2.0,6.76,206.6,0.1655,-24.9,61.5,0.1061,Low,0
LNP_02484,Dahlman2017,BAMEA-O16B,DPPC,PEG2000-DMG,mRNA,HEK293,28.58,47.37,20.31,3.73,646.9,8.197,2.0,8.0,9.0,54.08,0.4012,2.0,0.0,5.94,111.0,0.1823,-37.0,86.3,0.2879,Low,0
LNP_02485,Maier2013,BAMEA-O16B,DPPC,PEG1000-DMG,mRNA,Jurkat,34.3,41.76,22.55,1.39,852.4,9.153,4.0,7.0,24.0,55.01,0.2799,0.0,1.0,7.23,74.2,0.1123,-11.6,81.6,0.4701,Medium,0
LNP_02486,Hassett2019,L319,DOPC,PEG2000-DMG,mRNA,A549,23.8,47.02,27.69,1.48,452.1,11.068,1.0,4.0,7.0,63.74,0.5431,3.0,0.0,4.85,117.9,0.3193,22.5,72.7,0.0986,Low,0
LNP_02487,Akinc2008,ALC-0315,DPPC,PEG2000-DMG,mRNA,Jurkat,30.63,43.94,24.66,0.77,706.1,7.189,2.0,3.0,19.0,42.53,0.3424,2.0,2.0,7.71,178.6,0.0642,-5.0,92.6,0.7052,High,1
LNP_02488,Billingsley2020,DODAP,DSPE,PEG1000-DMG,mRNA,RAW264.7,38.02,41.03,19.72,1.22,600.8,8.879,3.0,4.0,19.0,36.88,0.5736,3.0,1.0,6.86,62.7,0.2062,-13.5,71.4,0.5192,Medium,1
LNP_02489,Sabnis2018,BAMEA-O16B,DOPE,PEG2000-DSG,pDNA,HeLa,48.54,31.71,17.4,2.36,405.3,6.595,3.0,2.0,6.0,51.17,0.4589,0.0,1.0,7.6,52.9,0.1036,-12.5,77.8,0.2841,Low,0
LNP_02490,Hajj2019,C12-200,DSPC,PEG2000-DSG,ASO,Huh7,20.34,60.05,17.7,1.92,752.2,7.453,2.0,5.0,22.0,43.38,0.4995,2.0,0.0,7.03,123.7,0.2502,-50.2,75.1,0.1307,Low,0
LNP_02491,Patel2017,SM-102,DOPC,PEG2000-DSG,saRNA,A549,33.96,53.11,12.2,0.73,606.8,8.752,4.0,3.0,15.0,65.77,0.3899,0.0,2.0,7.23,185.6,0.1986,-34.1,76.0,0.1442,Low,0
LNP_02492,Miao2020,C12-200,DPPC,PEG2000-DMG,mRNA,RAW264.7,31.79,50.49,14.2,3.52,552.2,5.698,4.0,2.0,24.0,43.69,0.686,0.0,0.0,6.58,107.6,0.1524,0.9,77.3,0.3664,Medium,0
LNP_02493,Lokugamage2019,OF-02,DSPC,PEG1000-DMG,mRNA,Jurkat,17.43,56.9,22.56,3.1,909.3,8.213,2.0,7.0,5.0,67.6,0.6227,3.0,1.0,7.3,40.5,0.1043,-28.2,92.8,0.305,Low,0
LNP_02494,Lokugamage2019,SM-102,DOPE,PEG2000-DSG,siRNA,HEK293,24.41,46.4,26.18,3.0,636.9,7.789,1.0,3.0,21.0,94.42,0.4467,3.0,1.0,6.88,188.7,0.1799,7.0,81.0,0.5465,Medium,1
LNP_02495,Akinc2008,L319,DOPC,PEG1000-DMG,siRNA,HeLa,36.1,46.53,16.1,1.27,716.4,5.498,2.0,7.0,9.0,55.25,0.5294,0.0,2.0,5.2,143.9,0.161,-0.0,74.7,0.2752,Low,0
LNP_02496,Fenton2016,L319,DOPC,PEG2000-DSG,pDNA,HeLa,47.55,33.89,16.94,1.62,781.5,10.32,4.0,5.0,13.0,43.05,0.6079,0.0,2.0,6.31,102.8,0.2347,-18.3,77.7,0.2018,Low,0
LNP_02497,Hassett2019,A18-Iso5-2DC18,DSPE,PEG1000-DMG,saRNA,PC3,33.52,39.48,25.26,1.74,448.8,8.857,1.0,9.0,14.0,56.15,0.5223,0.0,2.0,6.56,204.8,0.1086,-9.0,80.8,0.7798,High,1
LNP_02498,Kauffman2015,L319,DSPC,PEG2000-DMG,siRNA,A549,26.52,51.16,20.98,1.34,674.9,8.013,3.0,2.0,13.0,43.56,0.6351,0.0,2.0,6.6,58.7,0.2354,-4.7,94.9,0.5109,Medium,1
LNP_02499,Patel2017,cKK-E12,DSPC,PEG2000-DSG,mRNA,RAW264.7,24.17,55.2,18.52,2.11,737.2,7.096,4.0,3.0,12.0,19.17,0.4646,1.0,2.0,7.0,98.2,0.1541,5.7,82.3,0.5429,Medium,1
LNP_02500,Semple2010,Lipid5,DOPC,PEG2000-DMG,pDNA,HeLa,44.44,36.85,17.23,1.48,786.5,7.009,3.0,5.0,24.0,37.43,0.6586,1.0,0.0,7.22,113.3,0.1104,-14.8,71.7,0.7583,High,1
LNP_02501,Kulkarni2019,ALC-0315,DOPC,PEG2000-DSG,pDNA,A549,6.45,67.69,24.11,1.75,728.1,6.093,0.0,3.0,23.0,64.7,0.6138,1.0,1.0,5.27,194.3,0.1481,-7.1,66.2,0.1405,Low,0
LNP_02502,Fenton2016,DODAP,DOPC,PEG2000-DSG,saRNA,RAW264.7,19.04,62.24,15.9,2.82,603.7,7.993,4.0,4.0,12.0,35.32,0.3247,1.0,2.0,6.11,120.9,0.1796,4.1,74.2,0.1389,Low,0
LNP_02503,Kauffman2015,DODAP,DOPE,PEG2000-DSPE,saRNA,HEK293,43.62,41.28,11.68,3.41,723.5,10.486,1.0,8.0,8.0,91.48,0.6593,2.0,2.0,5.7,67.6,0.1093,1.1,74.3,0.3712,Medium,0
LNP_02504,Billingsley2020,DODMA,DSPE,PEG2000-DMG,saRNA,HEK293,20.8,56.07,20.21,2.92,440.9,7.73,2.0,9.0,8.0,21.21,0.4372,2.0,0.0,5.92,78.7,0.0682,-8.1,83.5,0.7941,High,1
LNP_02505,Kauffman2015,FTT5,DSPC,PEG1000-DMG,mRNA,PC3,36.13,49.95,8.8,5.12,490.8,7.263,0.0,4.0,21.0,51.65,0.5017,2.0,0.0,6.81,96.6,0.0854,1.3,79.4,0.0306,Low,0
LNP_02506,Sabnis2018,DLin-MC3-DMA,DSPE,PEG2000-DSG,saRNA,PC3,43.44,39.13,13.75,3.69,684.2,7.202,0.0,6.0,14.0,43.16,0.3725,2.0,1.0,7.8,50.8,0.2119,-10.4,72.6,0.5015,Medium,1
LNP_02507,Kulkarni2019,Lipid5,DOPE,PEG2000-DMG,mRNA,Jurkat,42.9,39.05,16.11,1.94,565.3,8.788,2.0,3.0,18.0,20.37,0.5592,1.0,2.0,7.54,100.1,0.092,-32.6,85.3,0.1581,Low,0
LNP_02508,Kulkarni2019,ALC-0315,DSPE,PEG2000-DSPE,siRNA,HeLa,17.79,53.82,26.56,1.84,786.0,8.858,4.0,7.0,15.0,61.98,0.5872,3.0,1.0,6.59,85.6,0.1012,-4.1,80.5,0.8017,High,1
LNP_02509,Dahlman2017,OF-02,DOPE,PEG2000-DSG,siRNA,HeLa,24.81,52.46,22.04,0.69,599.9,8.414,4.0,6.0,13.0,62.16,0.6221,1.0,1.0,6.3,117.5,0.0597,4.0,82.2,0.5157,Medium,1
LNP_02510,Fenton2016,FTT5,DSPC,PEG2000-DMG,pDNA,HEK293,33.29,38.5,24.97,3.23,766.6,9.716,2.0,4.0,15.0,73.09,0.6813,2.0,2.0,6.31,51.7,0.0957,-4.9,83.8,0.7316,High,1
LNP_02511,Fenton2016,cKK-E12,DSPC,PEG2000-DMG,mRNA,MCF7,19.73,50.1,28.48,1.69,444.4,9.424,1.0,9.0,7.0,57.26,0.5256,3.0,0.0,7.18,60.3,0.0821,-14.1,93.7,0.6353,Medium,1
LNP_02512,Kulkarni2019,ALC-0315,DOPE,PEG2000-DSG,siRNA,A549,18.51,57.21,21.5,2.78,580.7,7.455,3.0,9.0,16.0,62.11,0.5359,1.0,0.0,5.72,83.9,0.0986,5.8,89.0,0.3403,Medium,0
LNP_02513,Semple2010,SM-102,DOPE,PEG1000-DMG,siRNA,HEK293,27.17,45.0,24.41,3.42,705.8,8.273,1.0,7.0,14.0,42.76,0.4846,0.0,0.0,4.14,52.7,0.0953,9.8,66.5,0.919,High,1
LNP_02514,Lokugamage2019,ALC-0315,DPPC,PEG2000-DSG,siRNA,MCF7,34.76,48.31,16.18,0.74,690.8,7.924,2.0,9.0,11.0,64.06,0.7108,1.0,1.0,6.45,108.8,0.2016,-13.7,86.7,0.2166,Low,0
LNP_02515,Maier2013,Lipid5,DPPC,PEG1000-DMG,mRNA,Huh7,32.35,44.61,20.65,2.39,411.5,10.868,3.0,2.0,20.0,48.76,0.5969,0.0,2.0,7.02,71.5,0.195,-10.8,70.0,0.154,Low,0
LNP_02516,Dahlman2017,DODAP,DSPE,PEG1000-DMG,mRNA,RAW264.7,22.45,53.76,22.37,1.42,751.5,7.315,2.0,5.0,7.0,76.86,0.5025,3.0,0.0,6.28,104.8,0.1578,-6.3,79.9,0.2233,Low,0
LNP_02517,Dahlman2017,SM-102,DOPC,PEG2000-DSPE,mRNA,PC3,33.45,44.41,19.28,2.86,731.2,8.381,1.0,3.0,10.0,65.54,0.5872,0.0,0.0,7.2,74.1,0.1331,-14.3,93.5,0.5806,Medium,1
LNP_02518,Lokugamage2019,Lipid5,DOPE,PEG2000-DSG,mRNA,Huh7,48.17,29.35,20.55,1.93,628.1,7.54,1.0,8.0,7.0,43.24,0.5164,2.0,2.0,5.86,103.1,0.3112,6.1,67.9,0.2537,Low,0
LNP_02519,Maier2013,A18-Iso5-2DC18,DPPC,PEG2000-DSPE,siRNA,RAW264.7,18.13,62.44,18.23,1.21,607.8,8.564,2.0,5.0,22.0,45.1,0.4108,2.0,0.0,7.42,75.9,0.1498,-9.2,92.8,0.6561,Medium,1
LNP_02520,Akinc2008,FTT5,DOPE,PEG2000-DMG,saRNA,A549,43.49,36.2,16.92,3.39,618.4,8.979,1.0,6.0,24.0,36.61,0.6297,0.0,0.0,6.27,67.8,0.2529,-5.7,70.2,0.8295,High,1
LNP_02521,Maier2013,SM-102,DSPC,PEG2000-DMG,mRNA,PC3,33.65,34.86,27.99,3.5,754.6,8.681,2.0,8.0,5.0,45.42,0.5211,2.0,0.0,7.41,94.7,0.2524,-1.2,61.1,0.4717,Medium,0
LNP_02522,Maier2013,DLin-MC3-DMA,DOPC,PEG2000-DSG,mRNA,A549,21.12,53.44,23.41,2.03,555.7,6.431,1.0,6.0,16.0,39.28,0.3668,1.0,1.0,6.7,123.9,0.1055,12.7,72.6,0.8238,High,1
LNP_02523,Maier2013,A18-Iso5-2DC18,DPPC,PEG1000-DMG,mRNA,MCF7,45.8,35.96,16.37,1.87,727.3,10.072,3.0,8.0,22.0,45.57,0.5919,3.0,1.0,7.27,204.2,0.2209,21.3,66.5,0.2684,Low,0
LNP_02524,Dahlman2017,OF-02,DSPC,PEG1000-DMG,mRNA,PC3,16.93,59.28,21.56,2.24,536.0,6.083,0.0,3.0,20.0,51.26,0.5613,1.0,1.0,5.8,85.6,0.1632,-14.5,80.8,0.2113,Low,0
LNP_02525,Hassett2019,DODMA,DSPC,PEG2000-DMG,siRNA,RAW264.7,41.29,42.17,14.0,2.54,585.6,9.489,2.0,5.0,12.0,73.94,0.4974,3.0,2.0,7.06,61.9,0.1228,6.7,81.3,0.1611,Low,0
LNP_02526,Kulkarni2019,IM-23,DSPC,PEG2000-DMG,mRNA,Jurkat,16.32,60.55,20.53,2.61,824.1,7.217,4.0,2.0,21.0,38.49,0.6899,3.0,2.0,6.75,135.8,0.11,-8.3,74.4,0.1454,Low,0
LNP_02527,Maier2013,L319,DOPE,PEG2000-DMG,pDNA,HEK293,43.85,33.79,20.3,2.05,586.0,10.089,3.0,8.0,19.0,44.9,0.7102,3.0,2.0,6.9,151.3,0.1344,-18.6,85.4,0.3726,Medium,0
LNP_02528,Maier2013,IM-23,DSPE,PEG2000-DMG,siRNA,HeLa,36.96,46.42,15.29,1.34,667.7,7.313,0.0,3.0,9.0,60.86,0.5307,0.0,1.0,7.43,143.9,0.228,18.6,89.1,0.1005,Low,0
LNP_02529,Hajj2019,ALC-0315,DOPC,PEG1000-DMG,siRNA,Huh7,20.38,56.32,22.54,0.76,641.7,8.708,1.0,9.0,17.0,27.59,0.4519,0.0,1.0,6.2,103.7,0.2326,-5.9,87.7,0.3743,Medium,0
LNP_02530,Akinc2008,DLin-MC3-DMA,DOPC,PEG2000-DMG,siRNA,A549,27.36,51.53,19.35,1.76,414.4,8.352,4.0,4.0,12.0,44.0,0.4804,2.0,2.0,6.65,74.8,0.1137,-35.3,81.1,0.9106,High,1
LNP_02531,Kulkarni2019,Lipid5,DOPC,PEG2000-DMG,mRNA,MCF7,40.9,36.68,19.86,2.56,587.9,6.39,4.0,3.0,20.0,51.48,0.6182,0.0,1.0,6.2,84.9,0.1096,-15.5,91.0,0.3,Low,0
LNP_02532,Miao2020,IM-23,DPPC,PEG2000-DSPE,siRNA,MCF7,26.16,52.05,18.99,2.8,550.2,5.205,2.0,4.0,24.0,78.17,0.7047,3.0,1.0,6.74,150.7,0.1039,-9.7,59.8,0.4254,Medium,0
LNP_02533,Jayaraman2012,L319,DSPE,PEG2000-DMG,siRNA,Huh7,19.95,57.73,19.31,3.01,645.4,8.015,4.0,8.0,15.0,56.17,0.37,2.0,1.0,6.89,101.2,0.1326,-19.7,81.1,0.16,Low,0
LNP_02534,Sabnis2018,SM-102,DOPE,PEG2000-DMG,siRNA,A549,35.5,40.67,21.85,1.98,615.7,5.572,0.0,9.0,16.0,65.63,0.5057,3.0,2.0,5.8,105.1,0.1006,6.1,43.1,0.7055,High,1
LNP_02535,Miao2020,Lipid5,DSPC,PEG2000-DSG,mRNA,Jurkat,36.74,41.5,20.27,1.49,877.5,6.097,0.0,7.0,8.0,42.23,0.5905,0.0,2.0,5.86,156.1,0.0703,-12.6,88.0,0.5506,Medium,1
LNP_02536,Fenton2016,IM-23,DOPC,PEG2000-DSG,ASO,Huh7,35.65,37.17,25.37,1.8,607.1,5.674,3.0,8.0,16.0,30.71,0.5911,2.0,0.0,5.81,54.9,0.1245,24.7,57.7,0.6394,Medium,1
LNP_02537,Sabnis2018,cKK-E12,DPPC,PEG2000-DSG,saRNA,A549,17.35,52.93,27.36,2.36,714.7,12.893,3.0,9.0,6.0,71.64,0.5315,0.0,2.0,6.45,110.8,0.1079,-13.7,69.5,0.1469,Low,0
LNP_02538,Semple2010,cKK-E12,DSPE,PEG1000-DMG,mRNA,PC3,30.21,50.78,16.25,2.77,661.1,6.739,3.0,3.0,19.0,31.13,0.4647,2.0,1.0,4.73,139.8,0.1623,-16.9,87.0,0.3181,Low,0
LNP_02539,Semple2010,DOTAP,DPPC,PEG1000-DMG,siRNA,RAW264.7,36.17,50.24,12.64,0.94,821.2,7.43,0.0,3.0,15.0,54.67,0.4539,3.0,0.0,5.64,113.7,0.1069,-2.6,85.8,0.161,Low,0
LNP_02540,Semple2010,IM-23,DSPC,PEG2000-DMG,siRNA,HeLa,20.07,50.32,28.3,1.3,621.6,9.017,2.0,3.0,13.0,73.1,0.6667,2.0,0.0,6.64,157.6,0.1448,-8.2,76.5,0.3393,Medium,0
LNP_02541,Patel2017,SM-102,DPPC,PEG1000-DMG,saRNA,Huh7,27.2,47.24,24.45,1.11,740.4,7.641,3.0,9.0,7.0,57.7,0.3585,1.0,0.0,7.09,89.3,0.1309,-1.1,81.4,0.1249,Low,0
LNP_02542,Hassett2019,SM-102,DSPC,PEG2000-DSG,pDNA,RAW264.7,35.91,43.93,18.68,1.48,547.7,10.327,0.0,8.0,11.0,45.09,0.4956,3.0,2.0,7.95,51.8,0.1613,-8.9,71.5,0.4236,Medium,0
LNP_02543,Sabnis2018,C12-200,DOPE,PEG2000-DSG,siRNA,A549,30.82,48.72,18.36,2.09,640.9,8.135,1.0,7.0,11.0,85.28,0.7185,3.0,1.0,5.99,62.4,0.1185,2.5,77.5,0.8523,High,1
LNP_02544,Fenton2016,A18-Iso5-2DC18,DOPC,PEG2000-DMG,mRNA,HEK293,30.88,39.63,24.72,4.77,850.3,6.859,3.0,7.0,5.0,70.01,0.5402,3.0,2.0,6.62,85.2,0.1834,4.7,89.9,0.4801,Medium,0
LNP_02545,Sabnis2018,L319,DOPE,PEG2000-DSPE,siRNA,HEK293,12.13,56.87,26.61,4.38,641.7,9.179,1.0,7.0,14.0,69.5,0.5115,3.0,2.0,5.84,59.0,0.1261,-30.0,96.3,0.5199,Medium,1
LNP_02546,Patel2017,DOTAP,DOPC,PEG1000-DMG,saRNA,Huh7,22.8,58.48,17.76,0.96,679.2,10.666,0.0,2.0,15.0,11.32,0.6563,1.0,2.0,5.43,176.0,0.2568,0.5,80.3,0.9187,High,1
LNP_02547,Akinc2008,OF-02,DSPC,PEG2000-DSPE,mRNA,HEK293,28.67,50.92,16.1,4.3,486.9,10.152,3.0,5.0,21.0,79.9,0.5405,2.0,0.0,6.03,84.2,0.2103,-12.4,90.1,0.2165,Low,0
LNP_02548,Semple2010,C12-200,DOPC,PEG1000-DMG,siRNA,PC3,34.33,47.63,16.21,1.84,903.3,4.532,4.0,7.0,16.0,62.71,0.5599,2.0,2.0,6.78,94.5,0.2211,-11.0,98.7,0.458,Medium,0
LNP_02549,Patel2017,SM-102,DOPC,PEG2000-DSG,siRNA,A549,44.23,31.4,22.04,2.32,484.9,12.723,0.0,8.0,23.0,37.89,0.6221,3.0,0.0,5.06,62.3,0.1336,-3.0,69.8,0.6442,Medium,1
LNP_02550,Maier2013,ALC-0315,DSPE,PEG1000-DMG,siRNA,HEK293,41.38,35.03,19.51,4.08,739.2,5.839,2.0,6.0,9.0,50.64,0.5703,0.0,1.0,5.73,92.6,0.0816,11.5,91.1,0.2672,Low,0
LNP_02551,Kauffman2015,Lipid5,DPPC,PEG2000-DSPE,mRNA,HEK293,22.85,49.12,26.56,1.46,703.2,9.156,3.0,9.0,12.0,62.45,0.7653,1.0,0.0,6.17,105.8,0.2953,-13.2,78.0,0.4205,Medium,0
LNP_02552,Patel2017,L319,DOPC,PEG2000-DMG,pDNA,Huh7,35.24,46.46,16.31,1.99,724.5,5.125,4.0,8.0,21.0,65.31,0.5019,2.0,0.0,5.87,95.6,0.182,-6.0,69.9,0.3964,Medium,0
LNP_02553,Maier2013,BAMEA-O16B,DSPC,PEG2000-DSG,pDNA,RAW264.7,8.11,59.51,29.27,3.1,616.9,6.414,1.0,4.0,22.0,63.12,0.5811,3.0,0.0,6.45,70.3,0.1923,1.5,70.2,0.469,Medium,0
LNP_02554,Maier2013,DLin-MC3-DMA,DOPC,PEG1000-DMG,mRNA,Huh7,18.76,56.88,22.37,1.99,659.8,9.539,4.0,3.0,11.0,78.97,0.504,3.0,0.0,7.46,120.5,0.1507,-20.2,52.0,0.2594,Low,0
LNP_02555,Dahlman2017,BAMEA-O16B,DSPC,PEG2000-DSPE,siRNA,Huh7,14.83,65.13,17.06,2.98,470.8,8.554,3.0,5.0,23.0,30.19,0.4555,3.0,2.0,5.96,120.6,0.0684,-10.6,68.0,0.2464,Low,0
LNP_02556,Kulkarni2019,DODMA,DSPC,PEG2000-DSG,pDNA,MCF7,19.82,60.93,17.43,1.82,586.8,6.043,4.0,7.0,10.0,79.89,0.5586,0.0,0.0,7.07,64.9,0.132,-24.3,90.8,0.4013,Medium,0
LNP_02557,Hassett2019,C12-200,DOPE,PEG2000-DSPE,pDNA,MCF7,19.69,50.94,26.28,3.08,858.7,6.401,4.0,7.0,10.0,57.71,0.4826,1.0,1.0,7.56,117.4,0.1774,9.9,91.7,0.5989,Medium,1
LNP_02558,Billingsley2020,BAMEA-O16B,DOPE,PEG2000-DSG,siRNA,PC3,27.26,52.8,17.46,2.47,587.2,7.434,3.0,6.0,17.0,53.68,0.4629,0.0,1.0,6.7,120.4,0.0834,-2.7,77.5,0.1831,Low,0
LNP_02559,Hassett2019,cKK-E12,DPPC,PEG2000-DMG,siRNA,Jurkat,30.63,45.57,22.49,1.32,673.9,7.843,3.0,9.0,18.0,88.09,0.778,0.0,1.0,7.18,62.2,0.289,24.1,97.6,0.2763,Low,0
LNP_02560,Jayaraman2012,OF-02,DOPC,PEG2000-DSPE,mRNA,A549,15.47,63.39,19.92,1.22,952.8,5.796,1.0,8.0,5.0,49.82,0.5709,2.0,0.0,5.91,116.1,0.1655,0.9,65.1,0.1548,Low,0
LNP_02561,Kulkarni2019,Lipid5,DOPC,PEG2000-DSG,mRNA,MCF7,21.81,50.54,26.2,1.45,527.8,7.948,4.0,9.0,17.0,79.52,0.7349,0.0,0.0,6.19,74.0,0.0838,-11.8,87.9,0.7031,High,1
LNP_02562,Akinc2008,DLin-MC3-DMA,DPPC,PEG2000-DMG,mRNA,Huh7,44.63,42.39,7.16,5.82,671.6,7.167,2.0,8.0,23.0,71.86,0.368,1.0,1.0,6.44,86.1,0.1847,13.0,72.2,0.042,Low,0
LNP_02563,Hajj2019,DLin-MC3-DMA,DSPE,PEG2000-DSPE,siRNA,A549,15.8,62.82,20.39,0.99,481.4,11.493,3.0,5.0,18.0,43.59,0.5055,3.0,2.0,5.47,75.9,0.24,-18.0,64.5,0.2228,Low,0
LNP_02564,Hajj2019,Lipid5,DSPC,PEG1000-DMG,mRNA,PC3,24.27,53.83,21.11,0.78,707.0,9.73,0.0,6.0,21.0,23.64,0.4878,3.0,2.0,7.02,150.4,0.2012,4.6,85.7,0.0823,Low,0
LNP_02565,Kulkarni2019,A18-Iso5-2DC18,DOPC,PEG2000-DSPE,mRNA,MCF7,24.72,57.37,15.57,2.35,720.9,4.79,3.0,2.0,15.0,77.98,0.535,0.0,0.0,7.0,84.6,0.1808,-15.7,83.6,0.5115,Medium,1
LNP_02566,Lokugamage2019,C12-200,DOPC,PEG2000-DMG,mRNA,RAW264.7,29.49,40.17,26.37,3.96,749.4,6.537,1.0,2.0,23.0,56.25,0.4799,2.0,0.0,5.77,59.1,0.1685,-1.9,64.0,0.2915,Low,0
LNP_02567,Patel2017,L319,DPPC,PEG2000-DMG,siRNA,MCF7,27.86,43.02,25.81,3.31,516.3,9.674,4.0,9.0,8.0,55.78,0.68,1.0,0.0,7.96,60.6,0.0956,-10.7,85.3,0.5172,Medium,1
LNP_02568,Maier2013,IM-23,DSPE,PEG1000-DMG,pDNA,Jurkat,30.38,55.23,12.06,2.33,564.2,8.139,3.0,7.0,14.0,39.98,0.7365,3.0,1.0,5.77,92.4,0.2398,-18.9,81.6,0.1345,Low,0
LNP_02569,Hassett2019,SM-102,DPPC,PEG2000-DMG,siRNA,HEK293,47.49,25.99,24.65,1.88,555.3,10.295,1.0,9.0,8.0,53.44,0.6963,0.0,0.0,7.24,31.8,0.1704,-0.3,69.9,0.2007,Low,0
LNP_02570,Sabnis2018,FTT5,DSPE,PEG1000-DMG,mRNA,A549,32.17,41.32,25.53,0.98,583.9,10.013,2.0,9.0,13.0,37.58,0.7258,1.0,2.0,6.98,91.0,0.2566,-36.1,68.0,0.8904,High,1
